"codeplas";"Al";"CO3";"Ca";"Cl";"EGV25_veld";"EGV_calc";"EGV_labo";"EGV_tit";"Fe";"HCO3_OEP";"K";"Mg";"Mn";"NH4";"NH4_N";"NO2";"NO2_N";"NO3";"NO3_N";"NPOC";"N_anorg";"Na";"O2_veld";"O2verz";"OH";"PO4";"PO4_P";"S";"SD_veld";"SO4";"SO4_S";"Si";"TN";"TP";"T_anion";"T_kation";"T_veld";"WD_veld";"ZS_105";"ZS_550";"absorptie_440";"alkaliniteit";"chl_a";"faeo";"pH_labo";"pH_veld";"sal_veld";"verschil_EGV_abs";"verschil_EGV_proc";"verschil_IC_abs";"verschil_IC_proc";"turbiditeit"
"ANTTUR0079";0,1;0,6;9,238;9,634;129,18;122,6;127,82;127,82;0,226;18,028;5,396;3,16;0,09;0,338;0,262463115390589;0,01;0,0030441400304414;0,222;0,0501490918948225;24,806;0,315656347315853;6,754;10,298;116,68;0,18;0,05;0,0163078930202218;7,982;0,666;21,632;7,22029372496662;0,36;1,656;0,0446;1,15372;1,1898;21,3;0,666;0,0125;0,0125;0,02224;0,295444116683054;13,32;10,66;6,888;7,2712;0;5,22;4,08;0,0362;1,54;NA
"ANTTUR0082";0,095;0,6;31,1916666666667;41,155;327,666666666667;310,206666666667;329,3;329,3;0,678333333333333;107,415;2,93833333333333;5,01166666666667;0,0666666666666667;0,191666666666667;0,14883263446705;0,01;0,0030441400304414;0,49;0,110689437065149;26,2733333333333;0,26256621156264;26,8183333333333;9,73;108,866666666667;0,18;0,05;0,0163078930202218;2,24166666666667;0,521666666666667;5,33;1,77903871829105;1,035;1,77833333333333;0,0550333333333333;3,18318333333333;3,25501666666667;20,2833333333333;0,521666666666667;0,0125;0,0125;0,0413333333333333;1,76032448377581;16,9833333333333;11,3666666666667;7,455;7,4815;0,0666666666666667;19,0933333333333;5,89166666666667;0,0718333333333333;1,1;NA
"ANTTUR0094";0,378333333333333;0,6;2,46166666666667;17,4633333333333;123,966666666667;119,248333333333;123,333333333333;123,333333333333;0,255;2,5;8,25;1,29833333333333;0,0616666666666667;1,26;0,97841279701817;0,01;0,0030441400304414;1,61;0,363693864642631;12,6816666666667;1,34515080169124;8,80333333333333;8,56;96,45;0,18;0,05;0,0163078930202218;6,55166666666667;0,32;17,6616666666667;5,89508233199821;0,606666666666667;2,51666666666667;0,148333333333333;0,951816666666667;0,947883333333333;21,5166666666667;0,333333333333333;0,03425;0,0159166666666667;0,01355;0,0409701737135365;16,05;14,35;4,98166666666667;4,80983333333333;0;4,085;2,99333333333333;0,0216666666666667;1,25;NA
"ANTTUR0257";0,238333333333333;0,6;1,085;6,545;40,1;39,3016666666667;40,6;40,6;0,128333333333333;2,5;1,85833333333333;0,578333333333333;0,05;0,085;0,066004037894083;0,01;0,0030441400304414;0,108333333333333;0,0244721544531791;15,6233333333333;0,0935203323777035;3,99;9,08166666666667;99,1166666666667;0,18;0,05;0,0163078930202218;1,15166666666667;0,696666666666667;2,85166666666667;0,951824655095683;0,25;1,11;0,03875;0,340183333333333;0,355133333333333;19,9833333333333;0,696666666666667;0,0125;0,0125;0,0168166666666667;0,0409701737135365;20,5333333333333;12;5,44166666666667;5,2635;0;1,49166666666667;3,55;0,0148333333333333;2,11666666666667;NA
"ANTTUR0270";0,084;0,6;5,626;3,154;65,84;64,712;65,68;65,68;0,05;27,692;3,772;2,998;0,05;0,118;0,0916291349588446;0,01;0,0030441400304414;0,124;0,0280112044817927;47,776;0,122684479471079;2,452;10,406;119,44;0,18;0,05;0,0163078930202218;0,5;0,498;0,158;0,0527369826435247;0,25;2,408;0,07894;0,80598;0,7454;22,5;0,498;0,0125;0,0125;0,02606;0,453818420190102;17,48;5,8;7,06;7,7106;0;1,428;2,304;0,061;3,02;NA
"ANTTUR0273";0,196;0,6;1,798;3,896;35;32,756;35,2;35,2;0,05;4,79;2,798;0,652;0,05;0,12;0,0931821711445878;0,01;0,0030441400304414;0,136;0,0307219662058372;27,514;0,126948277380866;2,732;9,328;106,06;0,18;0,05;0,0163078930202218;0,5;0,764;0,152;0,0507343124165554;0,302;1,398;0,07726;0,34462;0,35916;22,18;0,82;0,0125;0,0125;0,03496;0,0784988528351362;50,6;23,84;6,036;6,1512;0;2,52;7,266;0,0194;2,62;NA
"ANTTUR0277";0,255;0,6;7,02833333333333;20,9533333333333;136,4;131,391666666667;136,083333333333;136,083333333333;0,05;15,515;6,19;2,17666666666667;0,05;0,0816666666666667;0,0634156442511777;0,01;0,0030441400304414;0,255;0,0576036866359447;29,775;0,124063470917564;12,435;9,28333333333333;104,316666666667;0,18;0,05;0,0163078930202218;4,33166666666667;0,531666666666667;10,4616666666667;3,49187805963507;0,25;2,01833333333333;0,0266666666666667;1,22326666666667;1,25421666666667;21;0,531666666666667;0,0125;0,0125;0,0327;0,254260898066208;12,7166666666667;5,3;6,6;6,79533333333333;0;4,76166666666667;2,72;0,0308333333333333;1,61666666666667;NA
"ANTTUR0282";0,24125;0,6;2,29625;5,3625;36,7428571428571;35,76875;37,4625;37,4625;0,03875;3,61375;1,01;0,8;0,035;0,05;0,0388259046435782;0,01;0,0030441400304414;0,15;0,0338845215505557;20,25625;0,0757545662245753;3,13;9,14857142857143;98,6714285714286;0,18;0,05;0,0163078930202218;0,5;0,365;1,21625;0,405957943925234;0,23;1,08125;0,015;0,353625;0,364125;19,0142857142857;0,365;0,0125;0,0125;0,02485;0,0592223861029171;7,0375;3,7625;6,09;6,046;0;1,71875;4,515;0,012;1,7875;NA
"ANTTUR0287";0,442;0,6;25,818;60,374;487,6;459,356;482,9;482,9;0,548;61,144;39,346;9,134;0,074;0,09;0,0698866283584407;0,106;0,0322678843226789;18,55;4,19038583175206;47,676;4,29254034443318;31,388;10,732;119,94;0,18;0,05;0,0163078930202218;19,518;0,46;52,378;17,4826435246996;0,332;7,686;0,09852;4,35402;4,47262;20,62;0,46;0,019;0,0125;0,08628;1,00203212061619;42;23,04;7,484;7,8702;0,14;23,544;5,07;0,1186;1,34;NA
"ANTTUR0292";0,175;0,6;2,05125;10,46;55,7285714285714;50,885;52,9375;52,9375;0,053125;2,5;1,2775;0,615;0,0375;0,05625;0,0436791427240255;0,01;0,0030441400304414;0,4075;0,0920529502123431;25,85375;0,13877623296681;6,485;9,38857142857143;106,185714285714;0,18;0,05;0,0163078930202218;0,645;0,47125;0,5625;0,187750333778371;0,31;1,5025;0,0235375;0,4890375;0,4875375;21,4857142857143;0,47125;0,0125;0,0125;0,02725;0,0409701737135365;5,475;2,9625;5,7675;5,76585714285714;0;2,0525;4,28375;0,019;2,0875;NA
