"codeplas";"Al";"CO3";"Ca";"Cl";"EGV25_veld";"EGV_calc";"EGV_labo";"EGV_tit";"Fe";"HCO3_OEP";"K";"Mg";"Mn";"NH4";"NH4_N";"NO2";"NO2_N";"NO3";"NO3_N";"NPOC";"N_anorg";"Na";"O2_veld";"O2verz";"OH";"PO4";"PO4_P";"S";"SD_veld";"SO4";"SO4_S";"Si";"TN";"TP";"T_anion";"T_kation";"T_veld";"WD_veld";"ZS_105";"ZS_550";"absorptie_440";"alkaliniteit";"chl_a";"faeo";"pH_labo";"pH_veld";"sal_veld";"verschil_EGV_abs";"verschil_EGV_proc";"verschil_IC_abs";"verschil_IC_proc";"turbiditeit"
"ANTRAV0188";0,381;0,6;3,863;11,64;96,18;92,363;95,41;95,41;0,05;2,5;1,065;0,835;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;5,204;0,0531648851908715;7,011;9,162;89,98;0,18;0,05;0,0163078930202218;4,627;0,234;13,72;4,57943925233645;0,25;0,25;0,015;0,69201;0,69253;4,5;0,276;0,0125;0,0125;0,00034;0,0409701737135365;2,5;2,5;4,238;4,14;0;2,976;3,133;0,0023;0,11;NA
"ANTRAV0208";0,05;0,6;2,299;15,143;93,91;91,922;96,06;96,06;0,28;2,5;4,777;1,512;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;16,741;0,0606194799319938;8,041;4,002;45,89;0,18;0,05;0,0163078930202218;3,124;0,386;8,155;2,72196261682243;0,25;1,178;0,01718;0,78081;0,79171;6,91;0,451;0,0125;0,0125;0,0195;0,0409701737135365;2,5;2,5;5,184;5,0462;0;1,051;0,916;0,0063;0,4;NA
"ANTRAV0211";0,05;0,6;12,023;12,745;143,26;137,124;144,37;144,37;0,05;13,073;2,85;2,675;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;10,435;0,0531648851908715;8,954;10,909;105,52;0,18;0,05;0,0163078930202218;6,761;0,801;19,723;6,58311081441923;0,25;0,695;0,015;1,30488;1,2929;7,65;0,982;0,0125;0,0125;0,00664;0,214241232382825;2,5;2,5;7,102;7,0036;0;6,339;4,162;0,0116;0,33;NA
"ANTRAV0230";0,128;0,6;1,642;4,97;36,56;35,99;35,96;35,96;0,05;2,5;0,708;0,45;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,09;0,0203307129303334;8,38;0,062200757604353;3,12;8,892;97,14;0,18;0,05;0,0163078930202218;1,798;0,704;4,556;1,52069425901202;0,25;0,714;0,015;0,29782;0,3099;4,48;0,704;0,0125;0,0125;0,0049;0,0409701737135365;2,5;2,5;5,078;4,984;0;0,086;0,226;0,0016;0,22;NA
"ANTRAV0293";0,188;0,6;6,281;3,222;77,9;75,639;76,68;76,68;0,984;2,5;2,933;1,746;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,119;0,0268817204301076;10,064;0,0730438045005308;2,359;7,979;72,85;0,18;0,05;0,0163078930202218;4,536;0,159;8,478;2,82977303070761;0,565;0,565;0,015;0,67053;0,74345;4,33;0,164;0,0125;0,0125;0,01389;0,0409701737135365;2,5;2,5;3,713;3,5356;0;0,15;0,199;0,0411;1,97;NA
"ANTTUR0018";0,092;0,6;0,448;4,988;38,58;36,55;38,2;38,2;0,102;2,5;0,69;0,332;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,12;0,0271076172404446;11,504;0,0689776619144642;3,288;9,056;95,06;0,18;0,05;0,0163078930202218;1,048;0,202;1,932;0,644859813084112;0,25;0,646;0,015;0,24886;0,28182;4,94;0,228;0,0125;0,0125;0,01022;0,0409701737135365;2,5;2,5;4,36;4,222;0;1,274;3,192;0,0066;0,56;NA
"ANTTUR0022";0,14;0,6;0,28;5;36,9;33,98;36,2;36,2;0,1;2,5;1,64;0,33;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,1;0,0225896810337038;19,07;0,0644597257077234;3,18;8,42;85,7;0,18;0,05;0,0163078930202218;0,5;0,33;0,25;0,0834445927903872;0,25;0,77;0,015;0,274;0,3121;7,9;0,33;0,0125;0,0125;0,0339;0,0409701737135365;2,5;2,5;4,76;4,63;0;2,22;5,45;0,014;2,1;NA
"ANTTUR0046";0,05;0,6;1,05;4,32;25,3;25,18;24,4;24,4;0,05;2,5;0,52;0,55;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;12,7;0,0531648851908715;2,46;8,86;94,2;0,18;0,05;0,0163078930202218;0,5;0,25;0,7;0,233644859813084;0,25;0,8;0,015;0,2496;0,2416;5,4;0,25;0,0125;0,0125;0,0265;0,0409701737135365;11,5;2,5;5,5;5,555;0;0,1;0,37;0,001;0,1;NA
"ANTTUR0065";0,05;0,6;6,088;22,97;130,08;127,447;129,41;129,41;0,1115;6,251;1,837;1,694;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,14;0,0316255534471853;10,573;0,0734955981212049;14,494;8,638;91,44;0,18;0,05;0,0163078930202218;3,192;0,435;8,482;2,83110814419225;0,25;0,85;0,015;1,14799;1,17312;4,93;0,489;0,0125;0,0125;0,01511;0,102441822353327;2,5;2,5;6,52;6,8248;0;1,11;0,851;0,0076;0,34;NA
"ANTTUR0077";0,111;0,6;3,366;18,515;90,86;88,569;91,5;91,5;0,1275;7,266;1,61;1,183;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,12;0,0271076172404446;14,765;0,0696553523454753;11,217;8,217;78,56;0,18;0,05;0,0163078930202218;1,315;0,52;2,98;0,994659546061416;0,25;1,033;0,015;0,8073;0,81309;4,95;0,52;0,0125;0,0125;0,03544;0,119075712881023;2,75;2,5;6,36;6,3062;0;2,279;1,864;0,0053;0,3;NA
"ANTTUR0079";0,05;0,6;7,02;7,31;97,8;91,41;94,9;94,9;0,05;9,28;3,91;2,51;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,1;0,0225896810337038;15,52;0,0644597257077234;4,73;9,76;90,5;0,18;0,05;0,0163078930202218;5,86;0,29;13,64;4,55273698264353;0,25;1,11;0,015;0,8421;0,8868;5,1;0,29;0,0125;0,0125;0,0203;0,152081284824648;2,5;2,5;6,42;6,37;0;2,66;2,31;0,017;0,9;NA
"ANTTUR0082";0,05;0,6;20,782;20,116;196,96;200,268;206,12;206,12;0,214;66,904;2,208;3,524;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,104;0,023493268275052;21,126;0,0707848363971605;15,41;5,882;47,16;0,18;0,05;0,0163078930202218;1,308;0,473;2,67;0,891188251001335;0,606;1,206;0,0168;2,04446;2,12154;5,84;0,473;0,0125;0,0125;0,0235;1,09642740085218;2,5;2,5;6,89;6,7036;0;5,416;2,334;0,0296;0,6;NA
"ANTTUR0094";0,192;0,6;1,634;7,688;67,15;65,289;66,83;66,83;0,05;2,5;4,961;0,861;0,05;0,065;0,0504736760366517;0,01;0,0030441400304414;0,496;0,112044817927171;6,268;0,304997098119528;4,225;8,013;84,33;0,18;0,05;0,0163078930202218;3,116;0,051;8,496;2,83578104138852;0,25;1,282;0,03213;0,49341;0,50785;5;0,174;0,0125;0,0125;0,00264;0,0409701737135365;2,5;2,5;4,642;4,469;0;1,366;1,667;0,0086;0,61;NA
"ANTTUR0257";0,1205;0,6;0,815;5,668;35,59;35,985;36,93;36,93;0,05;2,5;1,561;0,465;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;10,514;0,0531648851908715;3,086;8,68;83,85;0,18;0,05;0,0163078930202218;0,5;0,58;2,151;0,717957276368491;0,25;0,527;0,015;0,31061;0,31153;5,97;0,58;0,0125;0,0125;0,01102;0,0409701737135365;5,46;2,5;5,225;5,092;0;0,383;1,051;0,0023;0,35;NA
"ANTTUR0270";0,05;0,6;2,64;1;30;29,64;30,6;30,6;0,05;12,86;1,16;1,25;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;9,75;0,0531648851908715;1,16;10,22;89,4;0,18;0,05;0,0163078930202218;0,5;0,37;0,05;0,0166889185580774;0,25;0,52;0,015;0,3535;0,3511;5,1;0,37;0,0125;0,0125;0,0173;0,210750573582432;2,5;2,5;7;7,133;0;0,27;0,55;0,001;0,1;NA
"ANTTUR0273";0,11;0,6;0,82;2,89;26,2;24,7;27;27;0,05;2,5;1,83;0,36;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;19,39;0,0531648851908715;2,01;7,47;70,1;0,18;0,05;0,0163078930202218;0,5;0,47;0,05;0,0166889185580774;0,25;0,81;0,015;0,2669;0,2548;5,4;0,48;0,0125;0,0125;0,0269;0,0409701737135365;2,5;2,5;5,76;5,64;0;0,44;1,13;0,003;0,6;NA
"ANTTUR0277";0,0575;0,6;2,139;6,169;49,73;48,455;47,66;47,66;0,05;5,314;2,348;0,737;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,12;0,0271076172404446;12,74;0,0689776619144642;4,518;9,136;85,6;0,18;0,05;0,0163078930202218;1,796;0,333;4,495;1,50033377837116;0,25;0,726;0,015;0,39433;0,41081;3,99;0,333;0,0125;0,0125;0,0209;0,0870862012454933;2,5;2,5;6,108;6,16;0;0,228;0,425;0,0135;1,1;NA
"ANTTUR0282";0,193;0,6;1,749;4,443;33,42;32,485;33,56;33,56;0,0195;2,5;0,62;0,603;0,01;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;15,807;0,0531648851908715;2,215;8,018;80,52;0,18;0,05;0,0163078930202218;0,5;0,259;0,743;0,247997329773031;0,1;0,863;0,015;0,30467;0,32043;7,92;0,259;0,0125;0,0125;0,01993;0,0409701737135365;2,5;2,5;5,576;5,5164;0;0,351;1,026;0,005;0,7;NA
"ANTTUR0287";0,11;0,6;14,16;25,44;288;264,14;278,9;278,9;0,05;18,98;19,67;5,77;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,27;0,0609921387910003;17,47;0,10286218346502;16,45;9,59;93,5;0,18;0,05;0,0163078930202218;17,83;0,179;51,37;17,1461949265688;0,25;1,12;0,015;2,4172;2,4239;5,2;0,179;0,0125;0,0125;0,0335;0,311045558833169;2,5;2,5;6,85;6,98;0;15,41;3,97;0,037;0,8;NA
"ANTTUR0292";0,123;0,6;1,145;3,073;20,54;21,548;22,56;22,56;0,043;2,5;0,605;0,38;0,02;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;14,045;0,0531648851908715;1,96;8,768;84,74;0,18;0,05;0,0163078930202218;0,5;0,266;0,157;0,0524032042723631;0,1;0,774;0,015;0,21737;0,21146;7,86;0,266;0,0125;0,0125;0,0172;0,0409701737135365;2,5;2,5;5,258;5,4494;0;0,641;1,878;0,0045;0,88;NA
"ANTTUR0295";0,1;0,6;0,55;3,92;29,3;27,64;28,8;28,8;0,05;2,5;0,45;0,37;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;10,93;0,0531648851908715;2,6;9,01;91;0,18;0,05;0,0163078930202218;0,5;0,58;1,36;0,453938584779706;0,25;0,6;0,015;0,2265;0,2366;7,3;0,58;0,0125;0,0125;0,0108;0,0409701737135365;2,5;2,5;4,86;4,698;0;0,61;1,95;0,008;0,9;NA
"ANTTUR0296";0,057;0,6;1,848;9,544;50,56;50,263;48,91;48,91;0,05;2,5;1,714;0,625;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,141;0,0318514502575223;11,558;0,0737214949315419;5,337;8,866;97,02;0,18;0,05;0,0163078930202218;1,054;0,454;2,043;0,681909212283044;0,25;0,585;0,015;0,43245;0,45667;4,91;0,454;0,0125;0,0125;0,0226;0,0409701737135365;2,5;2,5;5,454;5,377;0;0,509;0,98;0,0102;1,12;NA
"ANTTUR0297";0,18;0,6;1,218;4,496;30,04;29,225;31,7;31,7;0,03;2,5;0,31;0,553;0,033;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;17,12;0,0531648851908715;2,539;8,874;84,28;0,18;0,05;0,0163078930202218;0,5;0,253;1,211;0,404205607476636;0,145;0,743;0,015;0,25747;0,28596;7,94;0,253;0,0125;0,0125;0,02324;0,0409701737135365;2,5;2,5;4,739;4,5336;0;1,806;3,568;0,0144;2,09;NA
"ANTTUR0299";0,14;0,6;11,145;11,005;126,84;117,165;120,25;120,25;0,23;36,865;0,77;2,64;0,02;0,05;0,0388259046435782;0,01;0,0030441400304414;0,085;0,0192012288786482;24,61;0,0610712735526679;8,415;5,48;62,6;0,18;0,05;0,0163078930202218;1,955;0,53;3,82;1,27503337783712;0,1;1,51;0,02815;1,1704;1,2517;8,6;0,85;0,0125;0,0125;0,0557;0,60414618157981;2,5;2,5;6,73;6,3228;0;2,715;2,02;0,042;1,15;NA
"ANTTUR0300";0,171;0,6;5,061;17,583;116,97;112,431;118,73;118,73;0,261;7,959;3,634;2,208;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,101;0,0228155778440408;34,642;0,0676222810524419;10,871;7,78;70,65;0,18;0,05;0,0163078930202218;3,69;0,213;9,257;3,08978638184246;0,25;1,39;0,015;1,09847;1,06707;6,31;0,613;0,0125;0,0125;0,0439;0,130432645034415;11,8;6,46;6,164;6,1235;0;0,191;0,128;0,0147;0,64;NA
"ANTTUR0301";0,154;0,6;2,814;9,097;66,19;65,169;64,76;64,76;0,1315;2,5;2,66;1,166;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,122;0,0275594108611187;20,05;0,0694294555351383;5,965;9,118;91,42;0,18;0,05;0,0163078930202218;2,166;0,374;4,868;1,62483311081442;0,25;0,898;0,015;0,58952;0,61624;5,5;0,602;0,0125;0,0125;0,03088;0,0409701737135365;5,59;2,5;5,654;5,912;0;0,448;0,676;0,018;1,12;NA
"ANTTUR0302";0,1275;0,6;1,593;7,052;51,8;50,574;51,87;51,87;0,05;2,5;2,984;0,873;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,05;0,0112948405168519;15,049;0,055875646914916;3,967;8,97;87,95;0,18;0,05;0,0163078930202218;1,513;0,322;3,332;1,11214953271028;0,25;1,243;0,01678;0,4582;0,46718;7,15;0,329;0,0125;0,0125;0,02948;0,0409701737135365;2,5;2,5;5,784;5,8465;0;0,641;1,28;0,0041;0,41;NA
"ANTTUR0304";0,143;0,6;1,737;8,099;55,42;54,23;54,22;54,22;0,0575;2,5;3,319;0,971;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,152;0,0343363151712298;12,722;0,0762063598452494;4,761;8,275;92,52;0,18;0,05;0,0163078930202218;2,255;0,221;5,662;1,88985313751669;0,25;0,89;0,0225;0,49143;0,4922;4,64;0,435;0,0125;0,0125;0,02413;0,0409701737135365;12,33;8,06;5,181;5,1626;0;0,343;0,639;0,002;0,2;NA
"ANTTUR0305";0,343;0,6;0,554;9,099;73,34;69,055;72,72;72,72;0,152;6,321;5,829;0,455;0,05;2,152;1,67106693585961;0,01;0,0030441400304414;0,85;0,192012288786482;32,221;2,05589471584478;5,245;9,232;86,66;0,18;0,425;0,138617090671885;2,054;0,021;3,308;1,1041388518024;0,25;4,499;0,61197;0,69036;0,64573;4,9;0,251;0,0125;0,0125;0,09317;0,103588987217306;126,51;81,51;5,785;5,8734;0;0,25;0,34;0,0127;0,67;NA
"ANTTUR0674";0,303;0,6;3,848;8,008;71,49;71,641;71,51;71,51;0,1315;11,512;2,111;1,781;0,05;0,05;0,0388259046435782;0,01;0,0030441400304414;0,141;0,0318514502575223;19,949;0,080046605620979;5,111;7,939;85,78;0,18;0,05;0,0163078930202218;1,645;0,318;3,539;1,18124165554072;0,25;0,934;0,05;0,68762;0,72136;5,68;0,448;0,0125;0,0125;0,04825;0,188659455916093;2,5;2,5;6,387;6,4583;0;0,26;0,328;0,0265;1,57;NA
